Amount,Means,Business,decision
6423,Invoice,True,verify
329,Invoice,False,verify
2801,Invoice,False,verify
3126,Invoice,True,verify
4937,Cash,False,reject
8026,Invoice,False,verify
4359,Invoice,False,verify
1066,Cash,False,reject
2868,Invoice,True,verify
9788,Cash,True,reject
5681,Cash,True,reject
1494,Card,True,approve
327,Invoice,True,approve
403,Invoice,False,verify
495,Invoice,True,approve
3367,Cash,True,reject
973,Invoice,False,verify
3466,Cash,False,reject
4814,Invoice,False,verify
761,Cash,True,verify
1546,Invoice,True,verify
2287,Cash,False,reject
5410,Cash,False,reject
205,Invoice,False,verify
841,Invoice,True,approve
480,Invoice,True,approve
2975,Cash,True,reject
2705,Cash,True,reject
1656,Invoice,True,verify
4558,Cash,True,reject
5662,Invoice,False,verify
3043,Invoice,True,verify
1815,Cash,True,reject
21,Cash,True,approve
1481,Cash,False,reject
1178,Invoice,True,verify
1672,Invoice,False,verify
1680,Cash,True,reject
6439,Invoice,True,verify
462,Cash,True,approve
8254,Invoice,True,verify
6725,Invoice,True,verify
1465,Invoice,True,verify
688,Invoice,True,approve
527,Cash,True,verify
718,Invoice,True,approve
1504,Invoice,True,verify
2608,Cash,True,reject
1141,Invoice,True,verify
136,Card,True,approve
2523,Invoice,False,verify
27,Invoice,False,verify
1731,Cash,False,reject
2524,Cash,True,reject
1395,Invoice,True,verify
9625,Cash,True,reject
6498,Cash,False,reject
4767,Cash,True,reject
3162,Cash,False,reject
1564,Invoice,True,verify
5844,Invoice,False,verify
98,Cash,True,approve
6119,Invoice,False,verify
2750,Cash,True,reject
4027,Invoice,True,verify
1118,Cash,True,reject
7732,Card,False,verify
2400,Invoice,False,verify
6155,Cash,True,reject
3413,Invoice,True,verify
235,Invoice,False,verify
8262,Invoice,True,verify
8524,Invoice,True,verify
2030,Cash,True,reject
470,Invoice,True,approve
88,Cash,True,approve
1781,Invoice,True,verify
255,Cash,True,approve
368,Invoice,True,approve
368,Invoice,False,verify
6119,Invoice,True,verify
1105,Invoice,True,verify
66,Invoice,True,approve
1534,Invoice,True,verify
6881,Invoice,True,verify
144,Invoice,True,approve
1377,Invoice,False,verify
187,Invoice,True,approve
5175,Cash,True,reject
596,Invoice,True,approve
2379,Invoice,True,verify
1355,Cash,False,reject
1546,Cash,True,reject
1679,Invoice,False,verify
1898,Invoice,False,verify
1102,Invoice,True,verify
6915,Cash,True,reject
414,Invoice,True,approve
1903,Cash,True,reject
3407,Invoice,True,verify
6335,Cash,False,reject
5934,Invoice,False,verify
1443,Cash,False,reject
1037,Cash,False,reject
4592,Invoice,True,verify
893,Cash,True,verify
919,Cash,False,approve
4351,Invoice,True,verify
7000,Invoice,True,verify
2243,Cash,False,reject
6124,Invoice,True,verify
1980,Invoice,False,verify
1997,Invoice,True,verify
7248,Cash,True,reject
51,Invoice,True,approve
1686,Cash,False,reject
4300,Invoice,True,verify
1071,Invoice,False,verify
1902,Cash,True,reject
121,Cash,True,approve
29,Cash,True,approve
1869,Cash,True,reject
3104,Invoice,True,verify
6981,Invoice,False,verify
1546,Cash,True,reject
4031,Card,True,approve
513,Invoice,True,approve
1295,Cash,True,reject
307,Cash,True,approve
5509,Invoice,False,verify
601,Invoice,True,approve
2,Cash,True,approve
404,Cash,True,approve
7143,Invoice,True,verify
8901,Card,False,verify
798,Invoice,True,approve
1620,Invoice,True,verify
2591,Invoice,True,verify
4086,Cash,True,reject
841,Invoice,True,approve
18,Invoice,False,verify
6119,Invoice,False,verify
774,Cash,True,verify
248,Invoice,True,approve
3246,Cash,True,reject
576,Invoice,True,approve
810,Invoice,True,approve
8069,Invoice,True,verify
2369,Cash,True,reject
2418,Invoice,True,verify
586,Cash,True,verify
1162,Invoice,True,verify
5859,Cash,False,reject
7173,Card,False,verify
1925,Invoice,True,verify
122,Invoice,False,verify
38,Cash,True,approve
1277,Cash,True,reject
331,Cash,True,approve
1634,Invoice,True,verify
4490,Cash,False,reject
284,Invoice,True,approve
67,Cash,True,approve
6650,Card,True,verify
1216,Cash,False,reject
5642,Invoice,True,verify
7363,Invoice,True,verify
248,Cash,False,approve
5896,Invoice,True,verify
392,Cash,True,approve
2246,Invoice,False,verify
4435,Cash,True,reject
456,Cash,False,approve
157,Cash,True,approve
2184,Card,False,approve
6180,Invoice,False,verify
713,Invoice,True,approve
977,Invoice,False,verify
698,Invoice,True,approve
4664,Invoice,True,verify
2428,Cash,False,reject
3340,Card,True,approve
4782,Invoice,True,verify
5215,Invoice,False,verify
8202,Invoice,True,verify
244,Cash,False,approve
1498,Invoice,True,verify
6317,Invoice,True,verify
5494,Cash,True,reject
200,Cash,False,approve
322,Cash,True,approve
2082,Invoice,True,verify
456,Cash,True,approve
7879,Cash,True,reject
1489,Invoice,True,verify
4519,Cash,True,reject
1102,Cash,False,reject
2178,Card,True,approve
3920,Cash,True,reject
4070,Invoice,True,verify
608,Cash,True,verify
2490,Cash,False,reject
1119,Invoice,True,verify
581,Cash,True,verify
4331,Invoice,False,verify
5679,Invoice,True,verify
1996,Invoice,True,verify
1017,Invoice,False,verify
1709,Invoice,True,verify
4964,Card,True,approve
1325,Invoice,False,verify
1913,Card,True,approve
5661,Cash,True,reject
1087,Cash,True,reject
903,Invoice,False,verify
6862,Card,False,verify
5240,Cash,True,reject
312,Cash,False,approve
8960,Invoice,True,verify
1864,Cash,True,reject
1572,Invoice,False,verify
2225,Cash,False,reject
1102,Card,True,approve
757,Card,True,approve
3280,Cash,False,reject
636,Invoice,False,verify
414,Cash,True,approve
1506,Invoice,False,verify
3788,Invoice,True,verify
4349,Invoice,True,verify
6978,Cash,False,reject
6550,Cash,False,reject
3438,Invoice,True,verify
1833,Invoice,True,verify
202,Cash,True,approve
2100,Invoice,True,verify
1456,Invoice,True,verify
6133,Cash,False,reject
995,Cash,False,approve
1695,Cash,True,reject
312,Cash,True,approve
3505,Invoice,True,verify
4288,Invoice,False,verify
1803,Invoice,True,verify
570,Cash,True,verify
3080,Card,False,approve
4459,Invoice,True,verify
3314,Cash,True,reject
1278,Card,False,approve
8345,Cash,True,reject
2944,Invoice,False,verify
6944,Cash,False,reject
2196,Invoice,True,verify
1159,Cash,False,reject
646,Cash,True,verify
2006,Invoice,False,verify
210,Invoice,True,approve
6854,Cash,True,reject
2244,Invoice,True,verify
1277,Invoice,False,verify
5057,Cash,False,reject
5151,Card,True,verify
1232,Invoice,False,verify
921,Cash,True,verify
2427,Invoice,True,verify
496,Cash,False,approve
4476,Invoice,True,verify
4124,Invoice,True,verify
4273,Cash,False,reject
140,Cash,True,approve
1395,Invoice,True,verify
1605,Card,True,approve
548,Cash,True,verify
1957,Invoice,False,verify
9102,Cash,True,reject
2417,Cash,False,reject
5455,Invoice,True,verify
995,Card,False,approve
2232,Invoice,True,verify
2270,Invoice,True,verify
8505,Cash,False,reject
3909,Cash,True,reject
2127,Invoice,True,verify
1641,Invoice,True,verify
1084,Cash,False,reject
4825,Card,True,approve
1940,Card,True,approve
1107,Invoice,True,verify
2205,Card,True,approve
6772,Cash,True,reject
1609,Invoice,True,verify
6287,Invoice,False,verify
1138,Invoice,False,verify
64,Invoice,False,verify
7194,Invoice,False,verify
1724,Invoice,True,verify
6967,Cash,True,reject
1050,Cash,False,reject
6363,Invoice,False,verify
5221,Invoice,True,verify
1023,Cash,False,reject
6360,Cash,True,reject
54,Invoice,True,approve
848,Card,True,approve
1939,Cash,True,reject
6896,Invoice,True,verify
6339,Invoice,True,verify
818,Invoice,True,approve
1655,Invoice,True,verify
1931,Card,True,approve
1465,Invoice,True,verify
12,Invoice,True,approve
5947,Card,True,verify
3964,Invoice,True,verify
932,Invoice,True,approve
1946,Invoice,True,verify
1378,Cash,True,reject
1016,Invoice,True,verify
6302,Invoice,True,verify
9210,Invoice,False,verify
5569,Invoice,True,verify
1158,Card,True,approve
1028,Invoice,True,verify
1619,Cash,True,reject
6616,Card,False,verify
1881,Invoice,True,verify
83,Cash,True,approve
573,Cash,False,approve
3055,Invoice,False,verify
1070,Invoice,True,verify
4398,Cash,False,reject
3805,Invoice,True,verify
497,Cash,True,approve
1494,Card,True,approve
216,Invoice,True,approve
4703,Cash,True,reject
991,Cash,False,approve
6086,Invoice,True,verify
1141,Invoice,False,verify
1359,Invoice,True,verify
725,Cash,False,approve
2693,Cash,False,reject
5998,Cash,True,reject
7164,Cash,True,reject
16,Card,True,approve
223,Invoice,False,verify
536,Invoice,True,approve
602,Cash,True,verify
252,Invoice,True,approve
8702,Invoice,True,verify
89,Cash,False,approve
1716,Invoice,True,verify
1862,Invoice,False,verify
1928,Invoice,True,verify
5753,Invoice,True,verify
1018,Cash,True,reject
1233,Cash,True,reject
5548,Card,False,verify
1051,Invoice,True,verify
1801,Cash,False,reject
1522,Invoice,True,verify
986,Cash,True,verify
4261,Cash,True,reject
5105,Invoice,True,verify
6023,Invoice,True,verify
4383,Invoice,False,verify
1680,Card,True,approve
9779,Invoice,False,verify
3335,Cash,False,reject
2987,Invoice,True,verify
2019,Cash,False,reject
5734,Invoice,False,verify
332,Invoice,True,approve
7373,Invoice,False,verify
9308,Cash,True,reject
9478,Invoice,True,verify
3084,Invoice,True,verify
505,Cash,True,verify
4965,Cash,False,reject
6965,Cash,True,reject
2653,Invoice,True,verify
1432,Invoice,True,verify
2038,Cash,True,reject
6310,Cash,True,reject
433,Cash,True,approve
6411,Invoice,True,verify
3488,Cash,False,reject
3055,Invoice,True,verify
3745,Card,True,approve
1654,Cash,True,reject
417,Cash,True,approve
1989,Card,False,approve
5952,Invoice,True,verify
564,Cash,True,verify
8966,Invoice,True,verify
396,Invoice,False,verify
869,Cash,False,approve
921,Cash,True,verify
5082,Cash,False,reject
2486,Invoice,True,verify
117,Invoice,True,approve
1914,Invoice,False,verify
6831,Invoice,True,verify
400,Invoice,False,verify
6901,Cash,True,reject
2787,Invoice,False,verify
4239,Cash,False,reject
6422,Card,True,verify
1452,Cash,True,reject
4362,Cash,False,reject
